screen_name,fav,rt,tweet,truncated,tweet_url
Ceilidhann,224,53,"Remember how the internet went wild over the possibility of Oscar Isaac being Gomez Addams, and then somewhere, the… https://t.co/QOdAaP2WId",True,https://twitter.com/Ceilidhann/status/1156624769250406400
mashable,134,44,"Nope, those aren't photos - they're finger paintings 😱 https://t.co/dfniv7MPaU",False,https://twitter.com/mashable/status/1156466273062199296
thisisinsider,147,54,This takes finger combing to a whole new level https://t.co/E7j8a5TJHX,False,https://twitter.com/thisisinsider/status/1156731271516581888
Queerty,61,20,Rammstein gives Russia’s antigay propaganda law the finger by kissing at Moscow concert - More at:… https://t.co/CQvlyok1ML,True,https://twitter.com/Queerty/status/1156642259435003904
BernieSanders,33974,5578,I get a little tired of Democrats afraid of big ideas. If Republicans could give trillions in tax breaks to billion… https://t.co/lIgAD1RJiM,True,https://twitter.com/BernieSanders/status/1156377022228246528
TalatHussain12,4798,2637,Imran govt paid the highest publicity and propaganda ads to the media industry far surpassing PPP and N govts. We d… https://t.co/SBx74upjDz,True,https://twitter.com/TalatHussain12/status/1156560366404558848
Surabees,8269,2890,"So Joe Biden just said his goal is to bankrupt coal, fracking and the fossil fuel industry and virtually every Demo… https://t.co/MeAYQSjqZh",True,https://twitter.com/Surabees/status/1156742704082182144
nowthisnews,5272,2066,Either @BernieSanders is psychic or he just really knows his sh*t about the health care industry https://t.co/uRpMDhVtST,False,https://twitter.com/nowthisnews/status/1156664076824502272
roomieofficial,13820,1071,So @billieeilish's music publisher just took 100% of the revenue from my cover video. It features no part of the or… https://t.co/FwYDGWHowb,True,https://twitter.com/roomieofficial/status/1156550437853716480
ddiamond,5649,1639,Bernie mentioned that the health care industry was running commercials during the CNN debate. He‘s right. Here’s a… https://t.co/qHGqDVyH7B,True,https://twitter.com/ddiamond/status/1156382456968355843
charliekirk11,3543,1573,"Joe Biden bailed out the auto industry in Michigan

@realDonaldTrump actually brought it back:

The auto industry h… https://t.co/ASR7s9eGAA",True,https://twitter.com/charliekirk11/status/1156745096739430400
ZackDavisson,1223,742,"I know this is revolting, but it needs sharing. Voice actor Vic Mignoga lured two twin girls to his hotel at a con,… https://t.co/aDH68rvHDZ",True,https://twitter.com/ZackDavisson/status/1156349973866221568
ABC,887,1026,"DEVELOPING: A shelter in place order has been issued as a fire rages at an ExxonMobil refinery in Baytown, Texas.… https://t.co/ERV2IhHC3J",True,https://twitter.com/ABC/status/1156609430500384775
daveweigel,2546,594,"Two pieces of low-hanging fruit that nobody is grabbing

1) Obama himself said Medicare-for-all was ""a good idea,""… https://t.co/cykvyCYdiv",True,https://twitter.com/daveweigel/status/1156726967074480128
TimMurtaugh,2366,1017,"Democrats: “Goodbye Pennsylvania. Goodbye auto industry. Goodbye Midwest.”

Our @TeamTrump post-debate statement fr… https://t.co/MhmunDspbh",True,https://twitter.com/TimMurtaugh/status/1156766289660207105
MichaelEMann,2320,483,Wow -- @JayInslee using his entire closing statement to emphasize that (a) climate change is the single greatest ch… https://t.co/sIKiK4Opuv,True,https://twitter.com/MichaelEMann/status/1156755537176014853
AOC,52494,11795,"Immigration policy isn’t about “containing a problem.”

It’s about realizing the opportunity &amp; value inherent in al… https://t.co/dSDuP0CI9w",True,https://twitter.com/AOC/status/1156368569422229504
Pastor__West,9795,5215,"Dear Lord,

Today, favor the month, weeks, and the days before me—I ask that August opens new doors, brings in posi… https://t.co/4OzYl3ARwq",True,https://twitter.com/Pastor__West/status/1156911258161033217
OfficialDGISPR,8687,1923,"His Excellency Mr Turki Bin Abdullah Bin Al Shabanah, KSA and Major General Talal Abdullah Alotaibi, Military Advis… https://t.co/l9h0CPMGcz",True,https://twitter.com/OfficialDGISPR/status/1156617199970410496
JohnCena,6658,1399,We will always have critics. I’m grateful to all those critical of any choice I’ve made. It encourages me to look w… https://t.co/DZllRlIu3w,True,https://twitter.com/JohnCena/status/1156876442904530944
CarolLeonnig,662,464,Former Trump adviser Gary Cohn agrees with Democrats at debate: @realdonaldtrump tariffs backfiring on US economy.… https://t.co/zWCBu6IEhP,True,https://twitter.com/CarolLeonnig/status/1156893961908363266
HardballChris,1846,376,"The National Cathedral, which welcomes all religions and backgrounds, has now shared that value with our country. https://t.co/SJVjxLGfNm",False,https://twitter.com/HardballChris/status/1156584440954593280
LauraSullivaNPR,1148,1086,Equifax just removed the $125 claim payout option after millions submitted claims. Now it's offering credit monitor… https://t.co/ehgWzfoKCJ,True,https://twitter.com/LauraSullivaNPR/status/1156617951245721601
soledadobrien,3121,627,Here’s how:  don’t center it around Trump. Think context. Stop chasing Trump and slow down coverage. What was the i… https://t.co/GOpMqhmKVs,True,https://twitter.com/soledadobrien/status/1156300064035409921
Femi_Sorry,1531,494,"One reason why most countries require big majorities for constitutional change is:
Because of the views of 17M peop… https://t.co/ISUJQrUsBC",True,https://twitter.com/Femi_Sorry/status/1156653105095876609
Actor_Krishna,3943,361,"Indru mudhal 😊 need all ur support🙏🏼. I make films for u, I respect and value u. Thanku once again for everything.… https://t.co/pICFvUSIxo",True,https://twitter.com/Actor_Krishna/status/1156642420894756864
NJDevils,2054,310,"BUTCHER'S BACK! 

The New Jersey Devils today re-signed defenseman Will Butcher to a three-year contract with an av… https://t.co/HTL3m8GVy8",True,https://twitter.com/NJDevils/status/1156565191489966082
Real923LA,788,444,.@RickRoss on the possibility of working with @50cent  “if 50 Cent still had value I may have been done it”… https://t.co/awZ4g9K0Ua,True,https://twitter.com/Real923LA/status/1156593739671851008
overwatchleague,928,211,"Mother knows best. 

Ryujehong, JJoNak, Twilight, and Greyy break down Ana's high-utility kit and teach you how to… https://t.co/3J1oJdjEbz",True,https://twitter.com/overwatchleague/status/1156596777547632640
RoKhanna,88577,19789,"When students attend public colleges and universities, here’s what they pay on average: 

🇩🇰 Denmark: $0
🇪🇪 Estonia… https://t.co/g8RAYBuwg0",True,https://twitter.com/RoKhanna/status/1156656527119388675
realDonaldTrump,83434,17660,The Prosecutors who lost the case against SEAL Eddie Gallagher (who I released from solitary confinement so he coul… https://t.co/hW4qgEv2mC,True,https://twitter.com/realDonaldTrump/status/1156655361711071232
RepJoeKennedy,29429,9194,Our President is a gruesome iteration of the schoolyard bully -- taking lunch money from kids who can't fight back. https://t.co/s0ocSObrMA,False,https://twitter.com/RepJoeKennedy/status/1156626509446156288
IlhanMN,70978,10640,"I was elected to Congress to:

Establish a livable wage for all workers
Fight for Medicare for All
Create a green e… https://t.co/LCOM4HByRw",True,https://twitter.com/IlhanMN/status/1156609642627289088
robreiner,44375,10797,"The President of the United States is a Racist and a Criminal. When making your decision in 2020, you need think of… https://t.co/RhovPliVKT",True,https://twitter.com/robreiner/status/1156557530467725312
muftimenk,8842,4239,"If you’re feeling that life is unfair &amp; people are treating you badly, remember, the Almighty knows the truth. Let… https://t.co/jGQiVYp6MC",True,https://twitter.com/muftimenk/status/1156939106259283969
StreetFighter,6514,3200,We got a little TOO excited - E. Honda will bless the ring and join the original World Warriors in #SFVAE! He’s acc… https://t.co/hL7bPTrnuM,True,https://twitter.com/StreetFighter/status/1156742613078302720
RepMaxineWaters,17996,5479,"Don't forget, this unpatriotic president was unwilling to fight for his own country, using deferments &amp; bone spurs… https://t.co/q3XQppdwt3",True,https://twitter.com/RepMaxineWaters/status/1156386165676761089
LindseyGrahamSC,26269,7041,"With all due respect to Senator @berniesanders you don’t sit at the table with ISIS and Al-Qaeda.

You fight them o… https://t.co/n0LAZkGTtr",True,https://twitter.com/LindseyGrahamSC/status/1156387975363792896
SenGillibrand,14009,2561,"Step one: Clorox the Oval Office.
Step two: Restore US climate leadership and act to fight climate change.… https://t.co/j2hDoUdgbu",True,https://twitter.com/SenGillibrand/status/1156743873047269376
RevDrBarber,17761,3736,"When commentators say Obama won by charisma and not a plan, that’s a faulty revisionist history. The country was in… https://t.co/o48c1997rq",True,https://twitter.com/RevDrBarber/status/1156570859047276544
matthewjdowd,23498,4312,I just don’t get why Democrats are attacking each other.  The best strategy is to respond to every question with an… https://t.co/98OrM5L3nK,True,https://twitter.com/matthewjdowd/status/1156734931235758080
TomiLahren,19455,4118,Kamala did you fight for ideals or did you sleep your way to the top with Willie Brown?,False,https://twitter.com/TomiLahren/status/1156722853846237184
ewarren,18157,2893,"I took on the big banks, and I beat them. I took on Wall Street CEOs, and I beat them. I took on a popular incumben… https://t.co/IyWhMUOJq8",True,https://twitter.com/ewarren/status/1156374394119368705
kylegriffin1,14339,2682,"Elizabeth Warren responds to Delaney: ""I don't understand why anybody goes to all the trouble of running for presid… https://t.co/8WwlphamMW",True,https://twitter.com/kylegriffin1/status/1156373867390259200
soledadobrien,20430,5545,"Girl, this is a lie. And all the Republicans enthusiastically supporting your candidacy should be a clue to people… https://t.co/34Fqf9rT3a",True,https://twitter.com/soledadobrien/status/1156920225528471552
brhodes,47080,15879,This is a lie. McConnell refused to sign a bipartisan statement opposing Russian interference in the fall of 2016 a… https://t.co/YSqlpft8Mg,True,https://twitter.com/brhodes/status/1156295499747434496
TalatHussain12,4798,2638,Imran govt paid the highest publicity and propaganda ads to the media industry far surpassing PPP and N govts. We d… https://t.co/SBx74upjDz,True,https://twitter.com/TalatHussain12/status/1156560366404558848
funder,16901,3383,Jake Tapper is great at cutting people off tonight. Why can’t he do this when Trumpers lie on his show? #DemDebate,False,https://twitter.com/funder/status/1156367797427089408
mtracey,2654,891,Right after Tulsi announced her campaign I wrote this column on the smear that she’s an “apologist” for Assad. It’s… https://t.co/AFzaE1bKun,True,https://twitter.com/mtracey/status/1156781128277209089
PBBabscbn,5782,820,"Tally of gold bars collected for the 2nd part of the Ultim8 Challenge:

Kiara — 18
Andre — 15
Lou — 2
Ashley — 0
Fu… https://t.co/n7fegolL0v",True,https://twitter.com/PBBabscbn/status/1156580582278795264
LisaVanderpump,11400,640,Yes @Andy I passed lie detector we have the footage on iPhone and then when  production heard of it they wanted to… https://t.co/dYlp94Ll55,True,https://twitter.com/LisaVanderpump/status/1156386894583758848
kayleighmcenany,2929,1182,"Don't let the Democrats lie to you!!

The Green New Deal is ASININE...

* would cost every American household $600,… https://t.co/pKLmPlUCOy",True,https://twitter.com/kayleighmcenany/status/1156376186299342848
TrumpWarRoom,2571,1117,"🤥🤥🤥🤥

Kamala Harris continues to lie about President Trump's tax cuts for middle class American families. Four Pino… https://t.co/fhaYSehHnr",True,https://twitter.com/TrumpWarRoom/status/1156759101038387200
iamhamzaabbasi,3506,389,"This is not a pro IK or anti FazluRhmn post, just a random thought. I see these JI and JUI F mullahs, with beards,… https://t.co/BbBGszFrnI",True,https://twitter.com/iamhamzaabbasi/status/1156871573279772672
K_JeanPierre,6204,1470,THIS IS A LIE. https://t.co/9Aq6kcez1B,False,https://twitter.com/K_JeanPierre/status/1156857495320760322
matthewamiller,3539,1103,Sort of amazed this is still on Ratcliffe’s House website given it was exposed as a lie two days ago. I guess they’… https://t.co/xNsoZoT1U0,True,https://twitter.com/matthewamiller/status/1156545203391651846
RawStory,593,377,"Trump’s story about almost dying in a helicopter crash is a lie: Former Trump Org exec

https://t.co/70anFPtlpP",False,https://twitter.com/RawStory/status/1156343984647757825
BernieSanders,4426,1315,It's disappointing to see some Democrats repeating a lie you normally hear from health insurance lobbyists to attac… https://t.co/WEJxJV79Gc,True,https://twitter.com/BernieSanders/status/1156366251746299906
TimRunsHisMouth,19132,3042,Raise your hand if you think Trump could beat any of these 10 Democrats. 🙋‍♂️🙋‍♂️🙋‍♂️,False,https://twitter.com/TimRunsHisMouth/status/1156737613719658496
shaunking,25042,3254,They would beat Trump. Period. https://t.co/3Or2tRMHZT,False,https://twitter.com/shaunking/status/1156390148369723394
w_terrence,10510,3089,"Dem Candidate Marianne Williamson said Trump is emboldening a ‘dark psychic force’ in America

She think she can be… https://t.co/fVcyeuDu3h",True,https://twitter.com/w_terrence/status/1156721525388656641
DavidLammy,8458,2741,So many men women and children died fighting the virus of fascist extremism in the 1930’s and 40’s. Don’t be fooled… https://t.co/HYaI1v1Twn,True,https://twitter.com/DavidLammy/status/1156468770518503425
